"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","IsExcludedFromTerritory2Filter","LeadSource","Name","NextStep","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
be7ce808-8949-4976-84f9-9b6d3f8eb68b,9f7a2d33-2b26-4290-a4d4-874897b8ad17,100082.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Mydo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
bf1904c0-141c-40ff-90a6-f6951b6a5219,aae593ec-b829-4f5e-88b3-00bdc33839d8,34995.0,2023-04-27,"#N/A","#N/A",Pipeline,false,"#N/A",Eadel - Additional Sale,"#N/A",90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
bf39f7d3-2534-437f-aece-f8e30e231344,d6580e5e-5100-4db2-96f3-230dcbb69188,72395.0,2022-08-14,"#N/A","#N/A",Omitted,false,"#N/A",Podcat - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
bf67c64b-ad84-442b-9538-f530e83a7a34,cd884779-a444-4569-ac3e-400fb94bda55,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Realfire - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
bfc5ecd1-8835-46ed-81f2-0a986c2142af,21ee1795-bf1f-49db-9870-1bb1138114cf,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Dynabox - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
c0040ed7-7b44-44e2-ad0e-55647f9f3145,606c2ef7-38a6-43ce-a5a5-ea7ea910a420,29995.0,2022-12-14,"#N/A","#N/A",Closed,false,"#N/A",Gabtype - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
c006f7cf-b59e-42f3-98a2-ebede4f89a31,c0c3b0e3-1a81-4c35-beaa-21c01ad39ed0,18350.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Shufflester - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
c0770554-ea9c-4b62-bad9-dfd515ff387f,c5810589-306a-4962-9bb3-6cec6322cada,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Babbleopia - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
c0a8b433-8bbc-42e6-b8e3-7dd21e114442,1afe1aa5-c6a7-4f71-95b6-bad01ae0c381,100082.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Divavu - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
c1725ddc-c5cd-4cc7-80bd-5517c4c8d20a,26ba0435-0739-4cd0-965b-575b0c2a862b,11250.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Bluejam - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
c177234b-4bab-461e-b8a0-d5db869abffb,b21803ce-9751-42ba-bb97-35a93c2e0614,25400.0,2023-04-28,"#N/A","#N/A",Pipeline,false,"#N/A",Tazz - SOW 1,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
c1d5d070-b635-4b77-9dce-3745b056de45,1fa802fd-891a-47d5-b2c2-53e92881a634,72395.0,2023-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Zoovu - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
c20e8512-3e6c-4e04-98d6-0f1c11fdcef1,8bad487c-2420-40fa-9916-350c8140a574,34995.0,2023-03-07,"#N/A","#N/A",Pipeline,false,"#N/A",Voonix - Additional Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
c2152eae-be12-44ec-ba3c-cc3764188cf6,7980082c-a6c8-4538-80eb-2591a1ad8fed,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",Kanoodle - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
c2c25965-d98b-4519-a0f3-55320a5a7058,76210723-318d-41ad-81f7-35b709202f3a,100082.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Quimm - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
c2ed84bc-3508-4662-b2ee-c0907dfe6f07,036acea4-6053-4d00-a0c0-19d72b1e0534,53311.0,2023-03-01,181c4312-652f-4cb6-abe5-de118ef82d37,"Some people like putting there notes into these long description fields to describe the deal. This can be unruly in a grid and out-of-box Salesforce doesn't even allow Long Notes fields to be displayed in a grid.

.....",Pipeline,false,"#N/A",Skyvu - Additional Sale,Call to check on Quote,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
c3212169-254b-439b-ada8-359f52ed2356,270d09c6-cb02-43e4-8e9b-fa25859ff806,100082.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Edgeclub - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
c370cfe5-017b-4dba-be29-6c328fb4dc87,d307eda9-5a20-4e94-9e51-571b8d2aa7d1,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",DabZ - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
c3c285d5-34b0-4a4a-8004-83d2027c80dd,3fce3bfb-11d3-4813-a2ff-4cd98402baec,100082.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Layo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
c3ea113f-0694-4478-9c96-1451d57099f8,c324e864-79e2-4cfe-b25e-8c9782e7e7c7,72395.0,2021-05-30,"#N/A","#N/A",Closed,false,"#N/A",Aivee - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
c461c8b7-a06f-4e7d-8d4f-1083d86980a1,8a497049-4ca7-4bdb-8cbd-f2a8a59d684f,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",Topicware - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
c4af84d3-710a-4b0d-9285-a9a9953cef7c,4a1d6f8f-4a6c-4951-8e17-ad34a4c3195e,18350.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Kazu - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
c4b395b3-5dde-45fe-8cb6-67ccfd26cb94,ad385796-421e-4f26-9200-330e72c27aef,75000.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Wikibox - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
c4c5ebfe-e562-483e-98ae-d7a5bb650cf6,7b573b9a-8cc0-4df4-9f07-694ec71682c8,18350.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Topicshots - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
c5129d20-a6ca-454e-b304-e54db9e7977b,1afe1aa5-c6a7-4f71-95b6-bad01ae0c381,22975.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Divavu - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
c5bd39bc-273b-4281-b174-b04b69e5209a,eabded62-af63-41ca-8c54-a22ed120ca58,34350.0,2023-03-12,"#N/A","#N/A",Pipeline,false,"#N/A",JumpXS - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
c5e8750b-3e43-4cc2-843a-5046f62becce,59d85da7-c707-4594-8c88-fa758168ed00,75995.0,2023-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Dynava - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
c69ee281-7c19-4596-a1b1-b826aa50be5f,cc17728f-3fcb-4667-a742-347d914da497,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",Realbridge - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
c7383a2e-3cfe-43fb-b81f-64663a231e74,67432e95-ef1e-402b-aedc-46b5d928a9dc,83690.0,2023-03-04,"#N/A","#N/A",Pipeline,false,"#N/A",Bluezoom - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
c76c33ba-7849-448c-ab50-0a58b9a327ca,d8fd1754-f5d8-4b61-860d-f735cb131ff5,11250.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Jabberstorm - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
c7a69afe-f545-4268-a4bb-9e7dac9777e4,30cbbfba-bdf3-4870-a70f-33fa52de546d,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",Jazzy - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
c7b11135-8ac2-4c27-b079-3027162e0d90,b98cb1db-c931-4255-ba9d-1c4473982b9a,100082.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Topdrive - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
c7ba9a9a-3377-47cf-8d9a-18b09f5359a1,aae593ec-b829-4f5e-88b3-00bdc33839d8,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Eadel - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
c8728948-7890-4775-ab07-97d6a577ec87,c324e864-79e2-4cfe-b25e-8c9782e7e7c7,74395.0,2023-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Aivee - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
c8763d6c-686b-498c-8c2f-49c4f71ae8b8,db19b407-1f16-4ac0-ac56-a70598103f62,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Chatterpoint - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
c896dd4a-0ef5-4de4-a01b-5e6127f7064e,7ac9ff08-44e6-4825-ace2-29863ccce5cb,11550.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Kwideo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
c8d5e6cf-16f2-4730-be7c-1ab69c34c604,01e0bf51-023d-467c-90b9-233dabf1a00b,29995.0,2022-12-14,"#N/A","#N/A",Closed,false,"#N/A",Oodoo - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
c9203baa-4934-492e-88f9-0ecfb2434930,e4711e4b-6063-4d34-b385-ada18307063d,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",Browsedrive - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
c9804c91-9c98-471c-82fb-c773fa06051b,05a254c1-69fe-4dda-982e-4861ec324830,34995.0,2023-02-26,4e2b98ec-62bf-4fa0-9c33-c3023daefab6,"#N/A",Pipeline,false,"#N/A",Meevee - Additional Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
c9dabdf6-cf9d-4478-b600-5192bc72614f,6cd68d4d-520e-4dc3-b6cc-5296bcdccee7,18050.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Fatz - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
ca47b94e-eac7-45b3-b59b-9a47ace0b2e7,67550d9c-161b-4c71-9611-c48d98e5f995,75000.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Babblestorm - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
cab46f31-20f0-42b4-b491-15dcae2155e0,9d686dd6-a7d9-49db-baa8-56f634d5f4e3,29995.0,2023-06-17,"#N/A","#N/A",Pipeline,false,"#N/A",Skaboo - Additional Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
cafce24c-2a0e-4e2a-81e4-5f82ba1410fb,8bad487c-2420-40fa-9916-350c8140a574,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Voonix - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
cb06f571-f4fb-4580-be4f-4795f4fc56e8,7c9f0a08-377d-4651-b3fa-74a280fa4a43,75000.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Viva - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
cb38b293-bbba-417b-a2cf-f7b242c82eb8,5a7d42bb-67f5-4c81-9a2b-68c52f7efc9e,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",Zoonoodle - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
cbfe445d-09b0-4255-8579-dd2c48b17954,6257cd80-ed96-4ee2-bd99-682d7c7415d2,29995.0,2022-12-14,3745b2c6-9dbc-48ca-94e8-f3e7e7490a3c,"#N/A",Closed,false,"#N/A",Wikizz - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
cc03a560-f239-4b4f-bd7e-0b5d713826bf,f260d613-a1f3-4285-9a40-19f5840e3006,100082.0,2023-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Zoomcast - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
cc0bc31e-2acf-4266-bd6e-20d1afc762ea,c9fccc0e-cb65-47b4-aeb4-4c427750e5dc,75000.0,2023-05-02,"#N/A","#N/A",Pipeline,false,"#N/A",Tagopia - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
cc55de1d-8a7a-433a-be86-0008be41b0ec,0e5dc4e0-f71c-4f7e-ab82-b79769e14fdc,29995.0,2023-08-19,"#N/A","#N/A",Pipeline,false,"#N/A",Voolia - Additional Sale,"#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
cce24751-f856-4ca5-baba-73530c9b8e4e,96962990-0bde-4045-9206-d3ad1517fea0,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",Mynte - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
cd52b5f6-1e21-4479-8c12-1676e2757b89,891776eb-089d-49ee-b6d4-8f50cd69ed59,29995.0,2022-12-14,"#N/A","#N/A",Closed,false,"#N/A",Eazzy - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
cdac731a-21a4-4786-a91d-9bfdbfe83a6f,685c4c39-0cd8-4b0c-8262-d7b07e83e5b8,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",Edgetag - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
cdf858b6-beb2-4721-bcd4-78f2e496d98f,b275a45c-5721-4915-a289-cf4fd28d9c23,72395.0,2023-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Yakitrit-Germain Hospital - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
ce81e732-cde6-43f2-8e96-523756836b49,db08dc8b-75d1-4130-a3e6-2a7d0948cc8e,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Feedbug - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
cebc8c80-9be3-4d2a-9797-2604a2f7d44c,85d3b893-e037-4c5d-bb51-5ffae3ab4194,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Pixonyx - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
cee978f4-cd05-4551-864c-6d4d4cbff69a,1b7f6ffe-1d15-40d2-9960-3e85298d1084,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Yozio - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
cf069327-f8ed-417d-8cd1-4a8dfed09bb6,3d96b3db-7fc5-4bd8-a152-8369d6ab510f,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Rhynyx - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
cf379505-9bc5-421a-8eb0-fe174c4cb051,68a372bc-aa74-425a-9b76-070195cc45ac,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Twinder - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
cfcc2b58-ebb4-4243-b88a-3470129d6d85,c2167ee9-c50b-4165-b560-c21e88ed06b7,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",Devcast - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
cfd6856f-ab84-45f2-acb3-20dc83ef2bc6,e18cf57f-b336-4d33-ab3e-6a82c0580afc,72395.0,2022-10-13,"#N/A","#N/A",Omitted,false,"#N/A",Browseblabc-Morales Corp. - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
d1ef9649-202e-493d-bd6a-69776d9b17ba,c1179e50-dd98-4ec7-a3cc-d621ac7d36d8,71595.0,2023-04-28,"#N/A","#N/A",Pipeline,false,"#N/A",Fliptune - SOW 2,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
d219c514-b57b-4736-a996-89342d3ac349,215ff3d7-736b-40f8-8ebd-5add3f09c630,100000.0,2020-09-17,"#N/A",They are interested in our widgets!  The deal is at 90% because they are at the sales process stage of negotiating the finer points of a proposal that we submitted.  We are negotiating with their key decision makers and are confident that this deal will close soon.,Pipeline,false,Advertisement,"salesforce.com - 1,000 Widgets",Close the deal!,90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,New Business,"#N/A","#N/A",false,"#N/A"
d2445418-a207-4998-b0e8-343cba5837af,5a65618c-ed15-485f-a44d-e453b5d1e9be,18350.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Skyba - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
d27c03d4-1d05-4805-9b92-eb84a4681a52,b98cb1db-c931-4255-ba9d-1c4473982b9a,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",Topdrive - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d325ec17-f461-4c16-a4d6-cc1f240b9fdc,0d0aa43c-977b-4602-b67f-6809bae03c02,34995.0,2023-03-07,4d322686-86f9-468d-a7da-2f458e3f4404,"#N/A",Pipeline,false,"#N/A",Yodel - Additional Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d3b8f993-2f16-4aef-9a4d-3a4eb8939313,c5a4a184-ce7f-41da-b398-360d72b51c25,34995.0,2023-01-15,"#N/A","#N/A",Pipeline,false,"#N/A",Oloo - Additional Sale,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
d488106b-7471-4e98-be52-db88b198278d,551d9449-d53d-456f-be16-aa38df426da7,29995.0,2022-12-14,6d4b6d2b-d86d-48e1-97c3-1f64f61da211,"#N/A",Closed,false,"#N/A",Mybuzz - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d4ac9246-86d8-44dc-b27f-89c25f86ec96,4a1d6f8f-4a6c-4951-8e17-ad34a4c3195e,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",Kazu - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d4d61d3e-4431-4382-8607-488aaeeb3e99,b30e02da-9236-4f82-9392-a1e39ad8d239,72395.0,2023-05-04,"#N/A","#N/A",Pipeline,false,"#N/A",Buzzshare - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
d4d7c144-549b-4c76-babc-55464a4f38bc,c3540583-702b-4223-bc0b-892f229b7b05,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",Oyoba - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d4e53dfa-86ee-403d-84e9-85ffbbae9458,d5463eaa-9423-4017-aee4-c39fe4a78f1a,32395.00000002,2023-04-26,"#N/A","#N/A",Closed,false,"#N/A",Eidelr-Ashpool - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d4ef890e-6db0-4683-8170-2abf81c97f40,25340676-e6ff-4bcd-a01a-dfb9d8045b21,72395.0,2022-09-28,"#N/A","#N/A",Omitted,false,"#N/A",Meejo - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
d574f6bc-bb75-451e-b2a0-cdc0aa5b6497,c1179e50-dd98-4ec7-a3cc-d621ac7d36d8,29995.0,2022-12-14,"#N/A","#N/A",Closed,false,"#N/A",Fliptune - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d5cae4e9-d08e-4b36-84e7-d91531bd5286,c1179e50-dd98-4ec7-a3cc-d621ac7d36d8,18050.0,2023-05-12,"#N/A","#N/A",Pipeline,false,"#N/A",Fliptune - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
d5ccc652-fef1-4f9a-a15b-f28869c4bf4b,685c4c39-0cd8-4b0c-8262-d7b07e83e5b8,43185.0,2022-06-16,ca9bbd9f-cc8a-4438-9804-1abc26d97cdc,"#N/A",Closed,false,"#N/A",Edgetag - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d6fda590-78ca-4d3d-83d6-7f8599328c70,270d09c6-cb02-43e4-8e9b-fa25859ff806,34995.0,2023-05-30,"#N/A","#N/A",Pipeline,false,"#N/A",Edgeclub - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
d71c0849-bf23-4ed5-9d06-0207961f250b,5830f8ff-93b9-4070-854d-72d59dd2a675,32395.00000002,2023-02-26,"#N/A","#N/A",Closed,false,"#N/A",Meeveo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d740e93e-8b51-49a5-b7ae-8c432172f423,eeb3411f-2269-410c-9c8f-4ae5a5fcb5ad,34995.0,2022-12-23,"#N/A","#N/A",Pipeline,false,"#N/A",Wordtune - Additional Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
